feature_name,svc_1,svc_2,svc_3,svc_4,svc_5,svc_6,svc_7,svc_8,svc_9,svc_10,svc_mean,svc_std,svc_rank,xgb_1,xgb_2,xgb_3,xgb_4,xgb_5,xgb_6,xgb_7,xgb_8,xgb_9,xgb_10,xgb_mean,xgb_std,xgb_rank,lr_1,lr_2,lr_3,lr_4,lr_5,lr_6,lr_7,lr_8,lr_9,lr_10,lr_mean,lr_std,lr_rank,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_mean,avg_std,avg_rank
MP0142,0.0205641597481394,0.0296214935039072,0.0235579432883248,0.0205641597481394,0.0382425880323869,0.0491595355897865,0.0128930714883515,0.0235579432883248,0.0235579432883248,0.0205641597481394,0.026228299772382474,0.009885173915988001,41,0.0,0.0,0.0,0.0,0.0,0.0,0.064021215,0.0,0.0,0.064021215,0.012804243000000002,0.025608486,65,0.0,0.0186686150634972,0.0499970285951375,0.0186686150634972,0.0,0.0084725476287082,0.036666712420825,0.0499970285951375,0.0186686150634972,0.0387465680034711,0.02398857304337709,0.0179108049243984,26,0.0068547199160464,0.0160967028558014,0.0245183239611541,0.0130775916038788,0.0127475293441289,0.0192106944061648,0.0372023209420243,0.0245183239611541,0.0140755194506073,0.0403791115627392,0.02086808380036993,0.010338266298897792,31
cg19076985,0.0153985295010809,0.0290964793428151,0.0216815300498789,0.0153985295010809,0.0315180593559805,0.0324922501166711,0.0108936726080992,0.0216815300498789,0.0216815300498789,0.0153985295010809,0.02152406400764453,0.007093438168457763,73,0.0,0.0,0.0,0.0,0.0,0.0,0.20402212,0.0,0.0,0.20402212,0.040804424,0.081608848,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,0.0051328431670269,0.009698826447605,0.0072271766832929,0.0051328431670269,0.0105060197853268,0.0108307500388903,0.071304150150936,0.0072271766832929,0.0072271766832929,0.0726674572767277,0.02069544200834183,0.025715686293759348,32
APOC2,0.0172905317049804,0.0302221340570239,0.0224679205016234,0.0172905317049804,0.0421425970812922,0.0551937629336548,0.0133462308289172,0.0224679205016234,0.0224679205016234,0.0172905317049804,0.02601800815206995,0.012473137346894361,44,0.0,0.0,0.0,0.0,0.0,0.0,0.049521804,0.0,0.0,0.049521804,0.009904360800000001,0.019808721600000002,90,0.0,0.0185370950069621,0.0407995130711413,0.0185370950069621,0.0,0.0058588506907174,0.0410224429400609,0.0407995130711413,0.0185370950069621,0.0320916609246842,0.02161832657186314,0.015599978932646714,27,0.0057635105683268,0.0162530763546619,0.0210891445242548,0.0119425422373141,0.0140475323604307,0.020350871208124,0.0346108863319684,0.0210891445242548,0.0136683385028618,0.0329504938244991,0.019176554043669643,0.008567787004368787,33
CHL1,0.0177453950770165,0.0288439095722038,0.0228112941791951,0.0177453950770165,0.03499465592396,0.0389215514987808,0.0088008172436935,0.0228112941791951,0.0228112941791951,0.0177453950770165,0.02332310020072729,0.00845595147721916,61,0.0,0.0,0.0,0.0,0.0,0.0,0.16894086,0.0,0.0,0.16894086,0.033788172,0.067576344,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036579559383804,0.00036579559383803997,0.00109738678151412,77,0.0059151316923388,0.0096146365240679,0.0076037647263983,0.0059151316923388,0.0116648853079866,0.0129738504995935,0.0592419339558367,0.0076037647263983,0.0076037647263983,0.063435209196248,0.01915720730476052,0.021222411382467048,34
SERPINA7,0.022760009138837,0.0302431827882818,0.0258376572028218,0.022760009138837,0.0324283889497661,0.033166735084148,0.0141109459108766,0.0258376572028218,0.0258376572028218,0.022760009138837,0.025574225175804894,0.005308477460140223,47,0.0,0.0,0.0,0.0,0.0,0.0,0.058689546,0.0,0.0,0.058689546,0.0117379092,0.0234758184,76,0.0,0.0143665076287433,0.0439622515092634,0.0143665076287433,0.0,0.0031010036231806,0.0339706669336114,0.0439622515092634,0.0143665076287433,0.0328500233256083,0.0200945719787157,0.016399320039770453,29,0.0075866697129456,0.014869896805675,0.0232666362373617,0.0123755055891934,0.0108094629832553,0.0120892462357761,0.0351456490284783,0.0232666362373617,0.0134013882771883,0.0375854901525324,0.01903965812597678,0.00989893288656023,35
CKMB,0.0126922965543066,0.0251396637078925,0.0185361774702955,0.0126922965543066,0.0302616101712102,0.0369271864005242,0.0054927259321055,0.0185361774702955,0.0185361774702955,0.0126922965543066,0.01915066082855387,0.008877666216521595,99,0.0,0.0,0.0,0.0,0.0,0.0,0.17516518,0.0,0.0,0.17516518,0.035033036000000004,0.07006607200000001,19,0.0,0.0,0.0118486959545923,0.0,0.0,0.0,0.0040790536074611,0.0118486959545923,0.0,0.0035367029330516,0.00313131484496973,0.004603029557092406,56,0.0042307655181021,0.0083798879026308,0.0101282911416292,0.0042307655181021,0.0100872033904034,0.012309062133508,0.0612106519047889,0.0101282911416292,0.0061787258234318,0.06317354506614,0.01900571895403655,0.02174418162815027,36
CPN1,0.022443567468416,0.0349699534479803,0.029731218836292,0.022443567468416,0.0382716731696013,0.0375806999185417,0.0096772137213321,0.029731218836292,0.029731218836292,0.022443567468416,0.027702389917157944,0.008260322599695755,34,0.0,0.0,0.0,0.0,0.0,0.0,0.053069334,0.0,0.0,0.053069334,0.0106138668,0.0212277336,83,0.0,0.0,0.0612213159118289,0.0,0.0,0.0,0.0443754905021509,0.0612213159118289,0.0,0.0253518706520684,0.019216999297787713,0.025327988326564486,31,0.0074811891561386,0.0116566511493267,0.0303175115827069,0.0074811891561386,0.0127572243898671,0.0125268999728472,0.034510040362917,0.0303175115827069,0.0099104062787639,0.0325628898824699,0.01895215135138828,0.010786321616260672,37
MP0124,0.0193862897615171,0.0237411311059693,0.0227473344857887,0.0193862897615171,0.0271202068641046,0.0341973725474405,0.0116838056481559,0.0227473344857887,0.0227473344857887,0.0193862897615171,0.02231433889075877,0.005528378601147327,69,0.0,0.0,0.0,0.0,0.0,0.0,0.17242558,0.0,0.0,0.17242558,0.034485115999999996,0.06897023199999999,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0064620965871723,0.0079137103686564,0.0075824448285962,0.0064620965871723,0.0090400689547015,0.0113991241824801,0.0609029275873843,0.0075824448285962,0.0075824448285962,0.0631626402470606,0.01880899990004161,0.02165915146830195,38
exRNA000183,0.0173094898051367,0.0254388350226935,0.0201896263641239,0.0173094898051367,0.0275220886594981,0.0281305488432091,0.0154192955091617,0.0201896263641239,0.0201896263641239,0.0173094898051367,0.02090081165423442,0.004323901198749567,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,0.0101046517331354,0.0258405307584545,0.0655155458641129,0.0258405307584545,0.0026898863218957,0.0264692029670218,0.0589427072801014,0.0655155458641129,0.0258405307584545,0.0434668885759995,0.03502260208817431,0.021202635081242836,18,0.009138047179424,0.0170931219270493,0.0285683907427455,0.0143833401878637,0.0100706583271312,0.0181999172700769,0.0247873342630877,0.0285683907427455,0.0153433857075261,0.020258792793712,0.018641137914136192,0.006579134657582704,39
ORM1,0.010158565890937,0.0274503555980356,0.0181839473902783,0.010158565890937,0.0354128086976329,0.0466294980242925,0.0027711705628728,0.0181839473902783,0.0181839473902783,0.010158565890937,0.019729137272647967,0.01264415734767904,90,0.0,0.0,0.0,0.0,0.0,0.0,0.16878904,0.0,0.0,0.16878904,0.033757808,0.067515616,25,0.0,0.0,0.0104806418062469,0.0,0.0,0.0,0.0,0.0104806418062469,0.0,0.0,0.00209612836124938,0.00419225672249876,61,0.0033861886303123,0.0091501185326785,0.0095548630655084,0.0033861886303123,0.0118042695658776,0.0155431660080974,0.0571517314129237,0.0095548630655084,0.0060613157967594,0.059520864090746,0.0185113568798724,0.02022194031599013,40
TIMM44,0.0038088703812364,0.0183021465951496,0.0100569526720722,0.0038088703812364,0.0259982680037546,0.0352255091028926,0.0011124606570234,0.0100569526720722,0.0100569526720722,0.0038088703812364,0.0122235853518746,0.010515424636215305,159,0.0,0.0,0.0,0.0,0.0,0.0,0.21554077,0.0,0.0,0.21554077,0.043108153999999996,0.086216308,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,0.0012696234604121,0.0061007155317165,0.0033523175573573,0.0012696234604121,0.0086660893345848,0.0117418363676308,0.0714872044581674,0.0033523175573573,0.0033523175573573,0.0706152704200378,0.01812073157050334,0.02664668128182802,41
MS026,0.0182216260830737,0.0283606469741323,0.0226446646847501,0.0182216260830737,0.0304212590778641,0.0346724760764278,0.0119680245188901,0.0226446646847501,0.0226446646847501,0.0182216260830737,0.02280212789507857,0.006405065423414964,65,0.0,0.0,0.0,0.0,0.0,0.0,0.14999004,0.0,0.0,0.14999004,0.029998008,0.059996016,31,0.0,0.0042867809194238,0.0,0.0042867809194238,0.0,0.0,0.0,0.0,0.0042867809194238,0.0022919459041244,0.00151522886623958,0.0019345103465730977,65,0.0060738753610245,0.0108824759645186,0.0075482215615833,0.0075028023341658,0.0101404196926213,0.0115574920254759,0.053944911829334,0.0075482215615833,0.0089771485347246,0.0567641055887971,0.01809396744538284,0.018710577572783757,42
exRNA000077,0.0134331677433723,0.0218365594961072,0.0173738949455224,0.0134331677433723,0.0271976973743487,0.0329500774144037,0.0102816135730951,0.0173738949455224,0.0173738949455224,0.0134331677433723,0.018468713592463885,0.006662898005895135,104,0.0,0.0,0.0,0.0,0.0,0.0,0.13526346,0.0,0.0,0.13526346,0.027052692,0.054105384000000006,34,0.0,0.0113381775801996,0.0053269920063718,0.0113381775801996,0.0,0.0055807651673413,0.0023210745208332,0.0053269920063718,0.0113381775801996,0.0182368052178883,0.007080716165940521,0.005569241216769799,45,0.0044777225811241,0.0110582456921022,0.007566962317298,0.0082571151078573,0.0090658991247829,0.0128436141939149,0.048833789176484,0.007566962317298,0.0095706908419073,0.0545816844862961,0.017382268583906478,0.01733853020237329,43
Dose,0.0270582638021374,0.0449068896186723,0.0359477866882695,0.0270582638021374,0.058964370943934,0.0661505169827711,0.014467748020705,0.0359477866882695,0.0359477866882695,0.0270582638021374,0.0373507677037303,0.014835811230431217,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,0.0,0.0,0.0419371900306002,0.0,0.0,0.0,0.0365092502426675,0.0419371900306002,0.0,0.0230208398429904,0.014340447014685832,0.018231445444268975,34,0.0090194212673791,0.014968963206224,0.0259616589062898,0.0090194212673791,0.0196547903146446,0.0220501723275903,0.0169923327544575,0.0259616589062898,0.0119825955627564,0.0166930345483759,0.017230404906138648,0.005911150199288961,44
exRNA000047,0.0174000706600387,0.0308077176903043,0.0244964559452981,0.0174000706600387,0.0362571965021207,0.0508873646638781,0.0096115508231628,0.0244964559452981,0.0244964559452981,0.0174000706600387,0.02532534094954763,0.011137293457542113,48,0.0,0.0,0.0,0.0,0.0,0.0,0.10750004,0.0,0.0,0.10750004,0.021500008,0.043000016,43,0.0,0.0,0.0200955297351414,0.0,0.0,0.0,0.0,0.0200955297351414,0.0,0.0,0.00401910594702828,0.00803821189405656,53,0.0058000235533462,0.0102692392301014,0.0148639952268131,0.0058000235533462,0.0120857321673735,0.0169624548879593,0.0388826345376494,0.0148639952268131,0.0081654853150993,0.04136652916852,0.01690601128670215,0.012165509874498893,45
MP0076,0.0233955199359786,0.0416707120930861,0.0311696193483354,0.0233955199359786,0.0510379850749118,0.0591454556876329,0.0129828568725541,0.0311696193483354,0.0311696193483354,0.0233955199359786,0.032853242758112695,0.013309375044954646,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367,0.0,0.0066267251213927,0.0475633448041516,0.0066267251213927,0.0,0.0,0.0334472093985939,0.0475633448041516,0.0066267251213927,0.0282213125299992,0.01766753869010744,0.018574237694251587,32,0.0077985066453262,0.0160991457381595,0.0262443213841623,0.0100074150191237,0.0170126616916372,0.0197151518958776,0.0154766887570493,0.0262443213841623,0.0125987814899093,0.0172056108219926,0.016840260482740003,0.005780490801898085,46
MP0080,0.0246857880033301,0.0274204563371614,0.0256528932832293,0.0246857880033301,0.0328426627461772,0.0360131610420182,0.0189468263281654,0.0256528932832293,0.0256528932832293,0.0246857880033301,0.026623915031320045,0.004477729241860649,39,0.0,0.0,0.0,0.0,0.0,0.0,0.09682067,0.0,0.0,0.09682067,0.019364133999999998,0.038728267999999996,46,0.0,0.0112833573921092,0.0,0.0112833573921092,0.0,0.0010427125684403,0.0,0.0,0.0112833573921092,0.0,0.0034892784744767896,0.005111546428333686,54,0.00822859600111,0.0129012712430902,0.0085509644277431,0.0119897151318131,0.0109475542487257,0.0123519578701528,0.0379765257576312,0.0085509644277431,0.0123120835584461,0.0397087924054035,0.01635184250718588,0.011372458942509666,47
MP0042,0.0291262655776345,0.0319878019539505,0.0305067859474247,0.0291262655776345,0.0316470906559129,0.0301080492443523,0.0197335309936983,0.0305067859474247,0.0305067859474247,0.0291262655776345,0.02923756274230916,0.0033064172532566547,30,0.0,0.0,0.0,0.004975293,0.0,0.0,0.071401425,0.0,0.0,0.071401425,0.014777814300000002,0.028350030987009972,59,0.0065065296412745,0.0181962431224775,0.0,0.0181962431224775,0.0,0.0025542868896865,0.0,0.0,0.0181962431224775,0.0083359985184165,0.007198554441681,0.007703675172313062,44,0.0118775984063029,0.0167280150254759,0.0101689286491415,0.0165525651831669,0.0105490302186376,0.0108874453780129,0.0281050830814048,0.0101689286491415,0.0162343430233007,0.0320293255824638,0.01633012631970485,0.007376455784424581,48
exRNA000003,0.0170468941425154,0.0220638171705594,0.0185000849198242,0.0170468941425154,0.0262918103641765,0.0323476111296897,0.0162854519642904,0.0185000849198242,0.0185000849198242,0.0170468941425154,0.020362962781573478,0.004916318798080083,84,0.0,0.0,0.0,0.006028305,0.0,0.0,0.07303738,0.0,0.0,0.07303738,0.015210306499999998,0.028968472478648925,58,0.0148651952131017,0.023068394858228,0.0,0.023068394858228,0.0,0.0207761500355016,0.0,0.0,0.023068394858228,0.0202941907697788,0.012514072059306608,0.010463790646661688,38,0.010637363118539,0.0150440706762624,0.0061666949732747,0.0147985620390818,0.0087639367880588,0.017707920388397,0.0294513332974656,0.0061666949732747,0.0138561599260173,0.0360798630517583,0.01586725992321296,0.009318474260122793,49
WBC,0.0197603156054996,0.0346180499303484,0.0272816325949976,0.0197603156054996,0.0408020713286172,0.0458310018531719,0.0079243981762054,0.0272816325949976,0.0272816325949976,0.0197603156054996,0.02703013658898345,0.010604173859604977,36,0.0,0.0,0.0,0.0,0.0,0.0,0.08030051,0.0,0.0,0.08030051,0.016060102,0.032120204,54,0.0,0.0,0.0223994905642303,0.0,0.0,0.0,0.0,0.0223994905642303,0.0,0.0018597372558652,0.00466587183843258,0.008883858269964438,49,0.0065867718684998,0.0115393499767827,0.0165603743864093,0.0065867718684998,0.0136006904428724,0.0152770006177239,0.029064871659376,0.0165603743864093,0.0090938775316658,0.0332120341655203,0.01580821169037593,0.008475224311403769,50
APOH,0.0167783131423859,0.0276938285511677,0.0225334068738433,0.0167783131423859,0.0333575810413761,0.0426165510808207,0.0092187911764544,0.0225334068738433,0.0225334068738433,0.0167783131423859,0.02308219118985065,0.009059558709026135,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101919,0.0,0.0,0.0101919,0.0305757,86,0.0,0.0070481513074683,0.0338193551618939,0.0070481513074683,0.0,0.0,0.0176428968897649,0.0338193551618939,0.0070481513074683,0.028264904037243,0.013469096517320062,0.013162590469433206,35,0.0055927710474619,0.0115806599528786,0.0187842540119123,0.007942154816618,0.0111191936804587,0.0142055170269402,0.0089538960220731,0.0502869390609146,0.0098605193937705,0.0150144057265429,0.01533403107395708,0.012194406928221385,51
FBLN1,0.0182382623181157,0.0197029260874566,0.0175404795349621,0.0182382623181157,0.0234402455685216,0.0231054919656146,0.0144881919204009,0.0175404795349621,0.0175404795349621,0.0182382623181157,0.01880730811012271,0.00255306469615285,101,0.0,0.0,0.0,0.0,0.0,0.0,0.12994576,0.0,0.0,0.12994576,0.025989151999999998,0.051978303999999996,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,0.0060794207727052,0.0065676420291522,0.005846826511654,0.0060794207727052,0.0078134151895072,0.0077018306552048,0.047119992467689,0.005846826511654,0.005846826511654,0.0481314989113984,0.0147033700333324,0.016477318965977265,52
IGHV3.72,0.0205267267953225,0.0290556093738979,0.0235482039822923,0.0205267267953225,0.0389907180758655,0.0485651364794123,0.0099777444862042,0.0235482039822923,0.0235482039822923,0.0205267267953225,0.025881400074822432,0.010255520324636279,45,0.0,0.0,0.0,0.0,0.0,0.0,0.08943885,0.0,0.0,0.08943885,0.01788777,0.03577554,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,0.0068422422651075,0.0096852031246326,0.0078494013274307,0.0068422422651075,0.0129969060252885,0.0161883788264707,0.0328465165671289,0.0078494013274307,0.0078494013274307,0.0360807463612925,0.01450304394173203,0.010395139583841343,53
exRNA000017,0.0212462428575408,0.0438435080859684,0.031812525671183,0.0212462428575408,0.0564860929963421,0.0697899733935061,0.0072043870445192,0.031812525671183,0.031812525671183,0.0212462428575408,0.03365002671065071,0.01761406080771292,21,0.0,0.0,0.0,0.0,0.0,0.0,0.041075304,0.0,0.0,0.041075304,0.0082150608,0.0164301216,115,0.0,0.0,0.0032644788588767,0.0,0.0,0.0,0.0,0.0032644788588767,0.0,0.0,0.00065289577177534,0.00130579154355068,74,0.0070820809525136,0.0146145026953227,0.0116923348433532,0.0070820809525136,0.0188286976654473,0.023263324464502,0.0159857373756018,0.0116923348433532,0.0106041752237276,0.020456822879307,0.014130209189564202,0.005223645813867267,54
TF,0.0155262403594382,0.030690403609086,0.0234482724528464,0.0155262403594382,0.0368239392018562,0.0427003256963267,0.0070152725566567,0.0234482724528464,0.0234482724528464,0.0155262403594382,0.02341534795007794,0.010297120478953602,60,0.0,0.0,0.0,0.0,0.0,0.0,0.11078723,0.0,0.0,0.11078723,0.022157446,0.044314892,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,0.005175413453146,0.010230134536362,0.0078160908176154,0.005175413453146,0.0122746464006187,0.0142334418987755,0.0359057807170895,0.0078160908176154,0.0078160908176154,0.0348252051119188,0.014126830802390269,0.010959487286388249,55
NXF1,0.0114667014769138,0.0075875402658468,0.0114994151874507,0.0114667014769138,0.0010579026992861,0.0050914522648802,0.0077592963253332,0.0114994151874507,0.0114994151874507,0.0114667014769138,0.00903945415484398,0.0034477174203190178,205,0.0,0.0,0.0,0.0,0.0,0.0,0.16669959,0.0,0.0,0.16669959,0.033339918,0.066679836,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,0.0038222338256379,0.0025291800886155,0.0038331383958168,0.0038222338256379,0.0003526342330953,0.00169715075496,0.0579453130441873,0.0038331383958168,0.0038331383958168,0.0590819080999208,0.01407500690595051,0.022248532964487845,56
exRNA000098,0.001394987320069,0.0120089912751868,0.0064756158532594,0.001394987320069,0.0201519070013968,0.0282359648991961,1.4626971556419509e-05,0.0064756158532594,0.0064756158532594,0.001394987320069,0.008402329966732132,0.008793363618009632,215,0.0,0.0,0.0,0.0,0.0,0.0,0.16482452,0.0,0.0,0.16482452,0.032964904,0.065929808,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,0.0004649957733563,0.0040029970917289,0.0021585386177531,0.0004649957733563,0.0067173023337989,0.009411988299732,0.0549461835652863,0.0021585386177531,0.0021585386177531,0.0553872845170033,0.01378713632075213,0.020856953431489942,57
CFHR1,0.0169277590395529,0.0262536277403279,0.0206382872176863,0.0169277590395529,0.0288610700890428,0.024799813067464,0.0106725782279392,0.0206382872176863,0.0206382872176863,0.0169277590395529,0.02032852278964915,0.0050608732297379565,85,0.0,0.0,0.0,0.0,0.0,0.0,0.07676377,0.0,0.0,0.07676377,0.015352754,0.030705508,56,0.0,0.0020771246750736,0.0185620380322845,0.0020771246750736,0.0,0.0,0.0067213140272907,0.0185620380322845,0.0020771246750736,0.0154601968645256,0.006553696098160611,0.007461409226441324,47,0.0056425863465176,0.0094435841384671,0.0130667750833236,0.0063349612382088,0.0096203566963475,0.0082666043558213,0.030007774968126,0.0130667750833236,0.0075718039642533,0.0338284039389516,0.01368496258133404,0.009449331759374924,58
FCGBP,0.0298155911470267,0.0412946674078163,0.0381281405492089,0.0298155911470267,0.040057028917998,0.0388293524182839,0.0134139562532692,0.0381281405492089,0.0381281405492089,0.0298155911470267,0.033742620008607414,0.007999985217207092,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374,0.0,0.0009814900326108,0.0179709296519555,0.0009814900326108,0.0,0.0,0.0091517706770385,0.0179709296519555,0.0009814900326108,0.0197162200125533,0.00677543200913352,0.008137678060528127,46,0.0099385303823422,0.0140920524801423,0.0186996900670547,0.0102656937265458,0.0133523429726659,0.0129431174727613,0.0075219089767692,0.0186996900670547,0.0130365435272732,0.0165106037198599,0.01350601733924692,0.0035059455249537197,59
YWHAG,0.0153200303112597,0.0192796446240886,0.0182554967422426,0.0153200303112597,0.0162444503376525,0.016299504996959,0.009677685955057,0.0182554967422426,0.0182554967422426,0.0153200303112597,0.0162227867074264,0.0025890097871490813,119,0.0,0.0,0.0,0.0,0.0,0.0,0.11815027,0.0,0.0,0.11815027,0.023630054,0.047260108,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312,0.0051066767704198,0.0064265482080295,0.0060851655807475,0.0051066767704198,0.0054148167792175,0.0054331683323196,0.0424935937533978,0.0060851655807475,0.0060851655807475,0.0443071648336308,0.01325441421896773,0.015084493691383793,60
ARID1A,0.0047514207545427,0.0062384706271839,0.0061032933380948,0.0047514207545427,0.0057254792827001,0.0029841175071182,0.0019453653830867,0.0061032933380948,0.0061032933380948,0.0047514207545427,0.004945757507800139,0.001387891406625377,274,0.0,0.0,0.0,0.0048887194,0.0,0.0,0.16983798,0.0,0.0,0.16983798,0.03445646794,0.06770620108182873,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0015838069181808,0.0020794902090612,0.0020344311126982,0.0031929148861595,0.0019084930942333,0.000994705835706,0.0572503850913692,0.0020344311126982,0.0020344311126982,0.0581702529932402,0.013128334236604481,0.02229782337567685,61
IGFBP2,0.0066274919720461,0.010774039479355,0.0063427066710945,0.0066274919720461,0.0139158613320119,0.0172939261629122,0.005690103521966,0.0063427066710945,0.0063427066710945,0.0066274919720461,0.00865845264256669,0.003794219223542291,212,0.0,0.0,0.0,0.0,0.0,0.0,0.15261035,0.0,0.0,0.15261035,0.030522070000000002,0.061044140000000004,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237,0.002209163990682,0.0035913464931183,0.0021142355570315,0.002209163990682,0.0046386204440039,0.005764642054304,0.0526302420288524,0.0021142355570315,0.0021142355570315,0.0529202019115681,0.013030608758430517,0.01990813641339282,62
